negara,review,rating
Filipina,"cada año el juego empeora mas , los emparejamientos comienzan hacer tediosos , para una clásica me toca esperar 12 minutos para que después me tengo 3 bots en mi equipo. eso me hizo desistalarlo , 8 años con el juego pero ya no me parece bueno, me ire a wild rift",3
Filipina,"they change my id version now i cant play with my friends anymore and btw whenever i play on classic there will be always a dumb teammates like actually annoying, cant even play it anymore",1
Filipina,best game,5
Filipina,uish best gilerrr,5
Filipina,pure stressing game,1
Filipina,"How great, now MOBILE LEGENDS BANG BANG suddenly bans you for no reason, which it just happened to me this morning",1
Filipina,"Worst game ever. Players can't play the game, it's no fun when you get dark system teammates for the 12th time a day. Really needs to improve matchmaking.",1
Filipina,Lost a real fan,1
Filipina,Montoon matchmaking mo bulok,1
Filipina,panay dark system kakami,1
Filipina,Hindi binibigay na malakas na kakampi bulok ML,1
Filipina,always bad teammates,1
Filipina,suddenly my account disappear and no cs to fix it,1
Filipina,"the match is very unfair, you win once, you lose twice or more,the matchmaking is very unfair",2
Filipina,game sucks moontoon always give me bad teammates,1
Filipina,အလွန်ကောင်းတယ်ဂိမ်းပါ,5
Filipina,stupid matchmaking,1
Filipina,"I can't properly express my talent because of the system, moonton gives me players below average and is currently dragging me down so much.",1
Filipina,Rata rata user sudah di dukung 120hz tapi game frame masih 60fps. Jangan pilih device tertentu karena bisnis,1
Filipina,Really really I like this game.You know that I played a 7 or 8 years above my play with this game 🧡My game in all hero 80 & all hero skins totals 200 skins I will buy 🥰🧡,5
Filipina,walang kwenta walang maayos na kakampi favoritism lang ang laro nato stress lang ang binibigay laos na bulok pag pandemic kalang tagina nyo mga developer akala nyo maganda laro nyo maganda pa codm at coc pti yung bagong hok ako sa inyo mag lagay na kayo nag tom and Jerry event kc bata nalang mg lalaro sa inyo pati yung mga players nyo nag mpl kc sila maayos yung lobby mga inutil bobo walang kwenta,1
Filipina,tiba2 nge lag padahal signal bagus lalu bagi enemy seperti bukan di rank yang sama tapi team kek bingai tolol tk reti buat game ke apa kau jembut,1
Filipina,More player quit ml,1
Filipina,"Fed up, very fed up with your game system. I'm a solo player, why We have to meet with the trio players.really unbalanced.we are very disadvantaged. We as solo players hope to meet solo players in the same match, not in one trio player. I've been playing Mobile Legends Bang Bang for 8 years, this time we feel very disappointed.and we are thinking of stopping playing this game and moving to another game whose game manager cares more about the player.",1
Filipina,bwesit na mga kakampu binibigay mo ang bobobo bwesit ka kaya lumipat mga player mo sa hok ang bobo ng mga kakampi dito yawa ka,1
Filipina,KOMUNITAS NYA SANGAT BAIK DAN RAMAH COCOK DIMAIKAN DI BULAN PUASA,5
Filipina,"1 star ka saken, limang laro puro sinto na kampe ibibigay mo? ano yang para may thrill? badtrip sa thrill mo lose strike ako.",1
Filipina,what's up with this game bro my rank is glory and when a play rank game and lose the game and went to check my teammate it was mythic bro mythic this game sucks make a new update when a play ranl game all my teammate glory bro,2
Filipina,game ni buat saya geram,1
Filipina,"This game can't balance a group properly and fairly . It's so annoyingggg , i will switch to anther gamee ughhh",1
Filipina,Poor matchmaking. POOR.,1
Filipina,I don't like moontoon because my team in late game so bad but in early my team can't leading,1
Filipina,Addictive,5
Filipina,wow,5
Filipina,"LOL THIS GAME IS SO SENSITIVE WHEN IT COMES TO CHAT COMS, IT'S MUTING YOU FOR CHATTING TEAM OR ENEMY WHO'S NOT DOING THEIR JOB",1
Filipina,why you're bias with me I'm stuck epic 2 why your doing this with me... my patient enough i hope this season my rank becomes legend if this not happens I stopped playing 😞,3
Filipina,I love mlbb i been playing it since I was a kid back then mlbb fun. But I understand mooton have to make a change for the future of mlbb but i feel like the map it give off eerie vibe u know because it dark and hardly have sunlight sometimes it js gives off the mood to play u know,3
Filipina,game anak yatim,1
Filipina,good,5
Filipina,samsul,5
Filipina,dapat tim bingai,1
Filipina,TANGINA MO MOONTON ampangit ng matxh making mo,1
Filipina,Why it’s not recommendable? • Unbalanced matchmaking • Tolerance of toxic players • Unhealthy environment • Waste of time and energy • Greedy but not generous,1
Filipina,mlbb matching is not my like it's not balance please pick the fk matching,1
Filipina,stupid games,1
Filipina,customer service perlahan if kalau ACC Kene hack pon NK is borang pemulihan ACC pun slow,1
Filipina,"Worst matchmaking. Fix your matchmaking, HOK's matchmaking is more better, fair and wise. FIX UR GAME!!!!! MLBB THE WORST",1
Filipina,i love ml,5
Filipina,This game is so tirrable and the players is so trash don't play this game because this can cost a lot of stress and can change your life style to be a bad person this game is so bad on mental health please don't don't download this game,1
Filipina,bgi tim cam lancau,1
Filipina,not gonna lie its a great game but the dark system of matchmaking is very annoying. its been months and im still stuck at epic IV just because of bad team ups. please fix the matchmaking issue. its been a great problem for years. everyone complains for it,3
Filipina,night,5
Filipina,"The 'Dark System' is real! This matchmaking is a disaster—one match my team is pro, the next I'm stuck with trolls and beginners while the enemy is god-tier. It feels like the game is manipulating our win rate like we're puppets. Compared to HoK, the server lag here is unbearable, especially during team fights. Fix the unfair matchmaking and unstable connection or you'll lose your players. Stop controlling our games!",1
Filipina,Always play with stupid noob player babi kimak moontoon,1
Filipina,GAME ISI NYA PLAYER TOLOL,1
Filipina,banyak bocah,1
Filipina,fix your matchmaking and if you fix the matchmaking and remove the dark system we will rate this into 5 stars,1
Filipina,"i like this game, so cool and smooth",5
Filipina,kupal,1
Filipina,Good game with trash players. can never rank up due to trollers and low skill player. if you don't want your blood to boil avoid this game at all costs. updated,1
Filipina,game ini terkadang bikin saya stress tetapi ianya juga menyenangkan kerana memaksa saya untuk berfikir secara kritis.,5
Filipina,nice,5
Filipina,walang kwentang matchmaking,1
Filipina,gusto update mapa at skin pero match making ayaw,3
Filipina,لعبه مرههه تجنن ك كل شي موجود فيها بس في ابطال لازم انهم يطورونها ويخلون الات حقها قوي,5
Filipina,if u are good they will give u noob team bro so play pubg,1
Filipina,Lahat nalang nang kakampi na binibigay mo sakin ay mga tang ina,1
Filipina,would recommend but matchmaking is kinda awful i mean you mvp one game and moonton just give you godly amount of stupid teamate,4
Filipina,Make hanabi more powerful plz ❤️❤️,5
Filipina,i like thus game,4
Filipina,"i really really love mlbb and been playing it for so long. But please fix the matchmaking, it's so annoying when I kept losing due to my teammates playing like they just downloaded mlbb and this happened so many times in ranked mode. It's really hard to push rank when you're playing solo. If you guys can add new useless updates then you obviously can fix this matchmaking problem.",1
Filipina,bad game,1
Filipina,more updates!!!,5
Filipina,game gila game nopppppl sia aq line laju dia jadi slow bdo xyh duk main game Bodo macm owner game Bodo dan otak,5
Filipina,Beacause this game make me happy at my every day,5
Filipina,"Interesting game, but its unfair, when the opponents are using skins. cause many people, play this game for only fun. On the other hand, this game company wants us to invest money, to buy skins to enjoy the game. thats not fair btw 🙂👍",4
Filipina,ကိုမေကိုလိုးခွေးဂိမ်းကြီးမဆော့ကြပါနဲ့ ဒီဂိမ်းကြီးကို ဘဝပါပျက်သွားမယ်မှတ် ကျွန်တော်ဆို ဆော့လာတာ နှစ်ချီနေပြီဘာကောင်းကြိုးမှမပေးပါဘူး မျက်လုံးမှုန်တယ် ပတ်ဝန်းကျင်ကိုစိတ်ဒုက္ခတွေပေးတယ်ဒါပဲ ဖြစ်လာပါတယ်မဆော့ကြပါနဲ့ဂိမ်းဆော့မယ့်အစားဂွင်းပဲထုကြပါ🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🥺,1
Filipina,"Your game is socks, when you teammates is not adjusting and the enemy is high rank like immortal highest rank but my team is not hayst that's why this game is socks. When it comes to the security when i log in the facebook and need verification code on gmail and the gmail is hack i cannot open my account and totally hack they change Facebook ang gmail that's why my main account is gone. That's why i like Call of Duty Mobile and HOK, i always play codm and HOK. Haysssttttt..... improve your game.",1
Filipina,very nice game,5
Filipina,putanginamo bigay mona sakin yunh tatlong panalo gago kang bisaya ka,1
Filipina,please remove my banned ACC in ml,4
Filipina,terbaik boss,5
Filipina,I love MLBB,5
Filipina,turtle bru dh muncul. tpi knapa setiap match lag. kluar match ok ja. maxis rosak ka ml rosak ?,1
Filipina,Moontoon puro ai kinakampi sakin👎👎👎 palala ng palala,1
Filipina,Give this game a 1 star review until they improve the MATCHMAKING. This problem is getting worse every season.,1
Filipina,𝗹𝗲𝘁𝗰𝗵𝗲,1
Filipina,dump,1
Filipina,"there are so many darksystems fix this mooton back to the old rank game, back to the old points.",1
Filipina,"I had a bad experience with this game, the matchmaking is horrible, I've encountered a lot of players who went afk or sometimes they're feeding the entire game and yet they don't get heavy punishments, it's just to toxic and it removes the essence of the game which is to enjoy and I couldn't enjoy it [Edit] So, I'm done here, I will delete this damn game now, I really can't with the matchmaking and if I could give another 1 star I'll do it, I've been playing this since forever and now it sucks",1
